review_id,order_id,enreview,delivery,product,service,delivery_sent,product_sent,service_sent
c76fbc098e8c8d8ee178a43332ea3264,c53b15af645d91a057ddba9d0e1f21c7,so far i have not received my order without trust,none,none,none,0,0,0
72dc8c0fa5e67be2f91f123d531692da,156d7322e097c3a33f3f2c808bcffc61,i have n't tested it yet,none,none,none,0,0,0
0e1e65e053720bf286159a05d0e7d0da,9f754867538f26f99df2027b4a154740,i arrived much before the deadline the product was very well packaged and of great quality,i arrived much before the deadline,the product was very well packaged and of great quality,none,1,1,0
319355bf3a282b65521b1c2a1721cd95,1ce8d14cbfa55d85f3009438ecbd792b,satisfied with the product perfume with a very pleasant aroma ideal for hot summer days and nights,none,perfume with a very pleasant aroma ideal for hot summer days and nights,none,0,1,0
7303ef438babee21ae5325af2b054a06,53b28c9fd34d5fa0747bfc3032b0a8e7,seu zenfone zoom the flexible case is great but the glass film is not suitable for the zenfone zoom since the edges do n't stick so it came off and so i think you should protect your zenfone zoom,none,the flexible case is great but the glass film is not suitable for the zenfone zoom since the edges do n't stick,none,0,1,0
e3c31f40447500fa06ac6b7a4ab62e38,3c7a723fc09b996f715cfddba2377163,the product arrived in one week the packaging was well protected and everything was of great quality,the product arrived in one week,everything was of great quality,none,1,1,0
3a0899baffeb234bf188d18b0d6a055c,f62fdeb39023106b1bb98bee97a54a87,i really liked the product i recommend it,none,i really liked the product,none,0,1,0
0012aca79505926b2587d1140c08fad6,6af6633de36925111b10a688783d004b,the base of a stool came with damage scratches,none,the base of a stool came with damage scratches,none,0,-1,0
30b79affd5b73b7214720bd039a9811d,d413297b10ef98f20597b3dc746efe80,good product good quality good finish,none,good product,none,0,1,0
e37a5af7813907b10bf86eba70761dd9,a7765f04ecc5f2e0683f08a97ee8174e,this product was very good and exceeded my expectations delivery was much earlier than expected i ordered it business days in advance and it arrived in business days so i highly recommend it to everyone and trust it congratulations,delivery was much earlier than expected i ordered it business days in advance and it arrived in business days,this product was very good and exceeded my expectations i highly recommend it to everyone and trust it congratulations,delivery was much earlier than expected,1,1,1
0fdb93c96bcacb37101b6c9c0d887a51,7ae297a5353312db3c47746c3b1a8527,my product did not come as expected an item was missing evaluation sheet,none,my product did not come as expected an item was missing,none,0,-1,0
637e8d39f0e9f20f6d397875e6485977,37d3bc50f9b68c2cf127f18154258e47,excellent very fast delivery product as described i would definitely recommend the store to a friend thank you,very fast delivery,product as described,none,1,1,0
968894a8fcf380877865f75c43d4333c,93801c56104b64db4270541adeb26697,this product is very good delivery was well before the expected deadline i definitely recommend it,delivery was well before the expected deadline,this product is very good,none,1,1,0
e84a4b3bc3d5b9b5c6e5c0fb2334ee70,520a0432269a88e8665d60d74918f8b5,everything went well with the purchase,none,none,everything went well with the purchase,0,0,1
7461a1cfbcd5a169f0106d4e2e071029,2de6a73b60b6fb18004ea51e46bebc1d,i recommend fast delivery,fast delivery,none,none,1,0,0
4a9331cb4a88ac647de22fbc722f4cae,0a2fff457eab3cadff378f87851dac15,simple and functional product,none,simple and functional product,none,0,1,0
45f17d4d646ab56632c51159f06a5b14,ffec1a6d35149778ec575d5048d44db8,i love shopping at baratheon we always receive the products before the delivery deadline the deals fit in our budget,the products before the delivery deadline,none,the deals fit in our budget,1,0,1
a66d3c06f6b4382ee6c1e025992d6455,64ae8cf0e642cc174881a66391200acc,the store itself did not present any problems but there was an unexpected issue with the delivery service post office that delayed the delivery and i ended up requesting the cancellation of the product for personal reasons,the delivery service post office delayed the delivery,none,none,-1,0,0
74f2fedfa5f3455f8c01d391e3095ca6,ac5505acc449a5a79dce26cfa549dc5b,i give it stars because i found the handle a bit fragile for the size of the suitcase,none,found the handle a bit fragile for the size of the suitcase,none,0,1,0
020d714aa7bbcd17ce3777ede56809d7,840d7cc10efae8ba460cc8ea84f1b6db,i bought the product but it was n't delivered every time i contact them they assure me of a hour response time but they never follow through the delivery is already days overdue,the delivery is already days overdue,none,every time i contact them they assure me of a hour response time but they never follow through,1,0,1
b8eb7e24f827ffab134707c0d179e4c3,681c82d8dee3250b148aaabdd68a59ff,everything is alright product within standard,none,everything is alright product within standard,none,0,1,0
d8a7f8865aae4323034ef043d37d3c79,0c3edd1850a593f62fea844191a4424c,i really liked the cute bags,none,i really liked the cute bags,none,0,1,0
81cecca57dfba2662692ec17427bb0ee,8528dca53d56bc80b2762f5506b12296,battery charger i have n't tested it yet,none,none,none,0,0,0
f87b7e2e4503b3e43eaa8b59417e9b27,a7400d3fec66a843cb54bd2396f75df2,muito rápido gostei muito da compra chegou bem rápido translates to very fast i really liked the purchase it arrived very quickly in english,chegou bem rápido,none,i really liked the purchase and the service,1,0,1
e88fbfabc24defb93481f89cbd0c4196,7d1b1cc13d2c22c1cad811b1fafd0537,excellent service since the purchase delivery and great feedback thank you,delivery,none,excellent service since the purchase and great feedback thank you,1,0,1
c487103af542dc831f15ada65932a02b,5451f2c09029166e1682b8f0d0ce98b6,product not yet installed,none,product not yet installed,none,0,1,0
8951e441128d4fe769c173e0c35c7efb,1e89e2312f1a1fd948c615602f200480,my order was sent to the post office and i went to pick it up and it was already returned please check for me,my order was sent to the post office and i went to pick it up and it was already returned,none,none,1,0,0
042e7423077b3c5fb84b3c538bea47e0,00c8be06a8029e300dabd52c7d4c6ad2,product as advertised delivered on time,delivered on time,product as advertised,none,1,1,0
9fb79efc374d0280ded76598f6bf326a,72e0f9322488f1699387c833d459d87b,i bought a product trusting the honesty of lannister stores and received a pirated product i called to report the issue and was ignored i will seek my rights note lannister stores may be a reference to a fictional name from a tv show,none,i bought a product trusting the honesty of lannister stores and received a pirated product,i called to report the issue and was ignored,0,1,-1
0eccad996b48c39d41b60ead288924a0,d5c37bf9b766c837b99457b183fbe2e5,product with defect,none,product with defect,none,0,-1,0
930d5897073dd197d762f3e005396fa5,b39c24b97fedca1cb67932d9864957c6,great cost benefit the product is very good it delivers what it promises,it delivers what it promises,the product is very good,none,1,1,0
e761efc4c76b9aa6731c942cc7f46dfa,a6401d6c8f6d0df7821a17a628c1f36a,product and delivery as advertised,delivery,product and delivery as advertised,none,1,1,0
e6e806459e212de17590126e4c22bafa,ba41c48ea14a8b704c1645f32aedefa8,i did n't like the finishing nor the embroidery it could have been done better,none,i did not like the finishing nor the embroidery,none,0,1,0
371579771219f6db2d830d50805977bb,83c1379a015df1e13d02aae0204711ab,it was delivered before the deadline,before the deadline,none,it was delivered before the deadline,1,0,1
b098c8b3d65ff19f503f8ac3359d7ee8,a11cb431739ce0d512e8a8e96654722f,com produto errado the product was terrible it came wrong i went through the whole process to make the exchange they gave me days to respond and nothing i called and they asked me to wait tomorrow is the deadline to return or exchange they are going to force me to keep the wrong product,they gave me days to respond and nothing i called and they asked me to wait tomorrow is the deadline to return or exchange,the product was terrible it came wrong i went through the whole process to make the exchange,i called and they asked me to wait tomorrow is the deadline to return or exchange they are going to force me to keep the wrong product,1,-1,-1
7ad95ef30c1ee316a441da6c56b0123b,3a46125908fdacca936ce28a0b4835ea,it took a long time i was n't paying attention when buying because they always deliver to me in a few days,they always deliver to me in a few days,none,none,1,0,0
ea290a69c50ac629d2b093c2a26d7c18,4c892e84219a67197b564a1458748023,everything came very good we love it it came before the deadline i highly recommend it,came before the deadline,none,none,1,0,0
c6a5ceefc0e419b47674c123c9163805,2f7a7c29354db7353c1887d24ae76636,i loved it but the piercing was too big otherwise everything was very beautiful,none,everything was very beautiful,none,0,1,0
39262b5a9b307a1994df13207fe2debb,171723389846b8fbcea1d365e5719cc7,i highly recommend it fantastic helmet the service is even better i just have to thank,none,fantastic helmet,the service is even better,0,1,1
2857dda12e9a41caf56c5ce5fb4a7e76,cfd2fa043913decbf8554ea5ce59d723,note order delivered well before the deadline i recommend to everyone,delivered well before the deadline,none,note order delivered well before the deadline i recommend to everyone,1,0,1
e8be36aeb6c9f79b021e84cccda48159,858dc2838532d6ec487b622925f25c56,very good store delivers well before the deadline,delivers well before the deadline,none,very good store delivers well before the deadline,1,0,1
520a62a80a34c931d946932e16fc2a7d,dad7ec529acfeae5322bdcb8f933e5c1,curtain for living room great quality wonderful price arrived well before the deadline highly recommend,arrived well before the deadline,great quality wonderful price,none,1,1,0
716eff9ef436f351494c303085fcfcf5,10a045cdf6a5650c21e9cfeb60384c16,exchange please replace my product because i bought a spin mop with a stainless steel basket a water outlet refills and received a super mop arcani,none,spin mop with a stainless steel basket a water outlet refills,replace my product,0,1,1
3ae4ea0a47acb16d09c03f4becd9049c,8fb0ae76c2b0405cb99251c49e2b251f,i liked it very much i just think it 's too small they are squares of cm and not cm,none,it 's too small they are squares of cm and not cm,none,0,1,0
39b5f3e0cb05176ccd1809ffa3f18659,11bc84df322a800171eefbc060d1b69f,the product arrived before the estimated deadline and came in perfect condition,arrived before the estimated deadline,the product arrived in perfect condition,none,1,1,0
f799ecb00090a291d1aed426272d4ddf,6ec0422123f3eee03ea0f73c0e377915,i liked it very much i am very satisfied,none,none,i liked it very much i am very satisfied,0,0,1
d2236a2aaa752b5b785be53d322fa9b8,518cc3d6b4d14d503ee41b6dbe4e1c70,excellent the purchase was very fast i placed the order and all the procedures were quick i received the product correctly and even before the deadline,i received the product correctly and even before the deadline,i received the product correctly,the purchase was very fast and all the procedures were quick,1,1,1
9bd6f2fa588e81e84bddd428aab29f3d,57e4fc8f20507381b3f7abbe4e2ccda3,everything great they delivered before the deadline,before the deadline,none,none,1,0,0
3f206e9a6590d42ac3edc98665f6f8cc,1a3c522fdd0e9dd7afd78e03b2858a54,good evening i received the technician installed on and today the board burned and now what do i do the product was installed following all the technical recommendations,none,the product was installed following all the technical recommendations,none,0,1,0
17bf0a004b521415ea05cb1da2d447d5,4178c05b8ab84fbe2adaf20cffadaa9d,product of excellent quality arrived quickly,none,excellent quality,none,0,1,0
9ffd792eb81d808ffce49297891642cf,abcb42831f6165cda2570c76e90cda5d,i highly recommend it approved,none,none,none,0,0,0
2781052f1b21dfdf7e4d09815af5e705,4ff5089ec54ccbbccc7334916e882e00,i can only talk about the product when i start using it which will only happen next weekend but so far i can say that the service was 'top,none,none,only the service was 'top,0,0,1
7404a95c23cd58ea3f2b88ea72e28d37,454b13a7e00832755bc136026c5d2ac0,i bought sets of magnesium malate each totaling bottles they only delivered set with bottles,they only delivered set with bottles,magnesium malate,none,1,1,0
953ed1571a10cd3835a0a09d83a4fa5d,73befa10ba4ce911961d44fc641180e6,as previously reported there are products that have not been delivered i have only received out of the products,products that have not been delivered,products that have not been delivered,none,1,1,0
8748bf554db3d38bc6499959921be700,faa048d9626a532632b1eaa258eda69f,i did n't like the quality of the towels and i 'm requesting a refund,none,the quality of the towels,requesting a refund,0,1,1
2c4dc987289084432bac9e5d14f2e2ec,500ae586f3dab7aba8557a29f0073de4,great the product arrived before the expected deadline and in perfect condition,arrived before the expected deadline,none,none,1,0,0
a136e864b8553073291f0ca6d892b2ed,90f7af0187e8633c3a1f22e397558fe1,i bought from the lannister website which is a reliable site and i did not receive my merchandise scheduled for april i have already seen that i want to know if i will receive my merchandise,none,none,none,0,0,0
28234170276e3d663c5d14bdf9595d04,9fcd603ada60baefcd5ee37111b9d70c,translation very good i recommend,none,none,none,0,0,0
26f0944ffd64e91fbbee4c70e35fd9d5,88b90300d5ba09ea058e45b94c98b808,i did n't send my order,none,none,none,0,0,0
95918fb5d4aae9a0a6ffe306da8380ed,43443d5fff4b94d98df1ad41af13d302,i bought three games only one was sent,none,i bought three games only one was sent,none,0,1,0
305579186840fbd30addc2cdccd57b08,be46dcfc990766bfafdcc22141c7fb2a,very good product the item is very well made sturdy and beautiful,none,very well made sturdy and beautiful,none,0,1,0
76bdae3eccef321ba421b0e3d20e0e01,09b748b3799286e3df820f2d5528abbc,always on time always good products i recommend,none,good products,none,0,1,0
2ac0bf20f2713e8bea7c82728cbaabf5,7dad3e4c9e11293ca4d3722f21378aca,de rastreio the delivery is delayed days i bought products and they sent them separately i only received of them so far i ca n't find out when i will receive my whey because the post office already gave a low tracking code,the delivery is delayed days,none,none,-1,0,0
9677ccca1bc86c9cbfe723685fd26cb1,c5ee827414d58af8ca34c4911be51911,everything is alright great product i received it before the deadline satisfied with my purchase thank you baratheon congratulations for the agility in delivering the product i recommend the product and the store nothing to complain about,i received it before the deadline satisfied with my purchase thank you baratheon congratulations for the agility in delivering the product,great product satisfied with my purchase thank you baratheon congratulations for the agility in delivering the product i recommend the product and the store,satisfied with my purchase thank you baratheon congratulations for the agility in delivering the product,1,1,1
4a45b465e9cfeeb2e6ec31e5d1930701,c03db9e9e3664ee812e8fc4d00f324c9,my product has n't arrived yet why,has n't arrived yet,none,none,1,0,0
e2f0880dbd1d896a2e21dcf9dda201b8,391e4611402ae83da47d1402febe6cc5,the children 's carpet that i bought is very beautiful it 's a pity that it 's not bigger,none,the children 's carpet that i bought is very beautiful,none,0,1,0
f8686be400c10f9231c1f26d52a480cc,3b995b138dcbefaf9fffef19025a1e34,great acquisition happy with the purchase and delivery,delivery,great acquisition happy with the purchase,purchase and delivery,1,1,1
55b4b05e49d964442344e92e71cfe9e8,adfb15b690df8a5aa4c327edfc6ea9f3,i highly recommend it great service at all levels tracking step by step purchase from confirmation logistics delivery through lannister 's website and mail delivery before the deadline perfect logistics,logistics delivery through lannister 's website and mail delivery before the deadline perfect logistics,great service at all levels tracking step by step purchase from confirmation logistics,great service at all levels tracking step by step purchase from confirmation logistics delivery through lannister 's website and mail delivery before the deadline,1,1,1
2bbc918eab61cc9c51afa4c62734d14e,70dd6272528235d8324f3d154b94861f,fast delivery product with great performance,fast delivery,product with great performance,none,1,1,0
fd1b710bdb63fd4f49ddf3dbefcb2748,3ac2f9ede9c2c9be884248c857c75226,i loved the chalkboard and it arrived well before the deadline,arrived well before the deadline,none,none,1,0,0
753bda6b759c82401a39aa42c3077d02,8560601765c3f16199ac6feb1a8d6e64,product delivered on time and in order,delivered on time and in order,none,purchase and service,1,0,1
9a16ac96f433777a4cf02b6896f13ee3,f5f04dd481f2adae96df163474755163,product delivered quickly product delivered quickly and as described,product delivered quickly,none,none,1,0,0
9c369ed243a04a4619d81a00b4d8c0de,1d868462a56ffa7bbcd66b5b003d2982,everything is alright great product,none,great product,everything is alright great product,0,1,1
02a18b5f263f2506bfb771fe3e7379b1,4b42f2dc682eee98b86ceee2fd9876d9,as always the lannisters surprise me with their delivery i received my product practically days before the deadline set by the store i highly recommend shopping at lannister com,i received my product practically days before the deadline set by the store,none,i highly recommend shopping at lannister com,1,0,1
b3990df973d58fe088fd3c24923263d8,b886293e979c828299f8fbae51cd8a51,the exchanger came but the two mosquito nets that were supposed to come with it were missing,the exchanger came,the exchanger came but the two mosquito nets that were supposed to come with it were missing,none,1,-1,0
fccd9502cc1e32cde928d34f52d8ad5c,5f39fdc052a768523f7c3bed2cfd3fc3,my rating is zero we have been waiting since christmas for our high investment made with great effort to bring the due joy to a highly deserving child,none,none,none,0,0,0
46e8be3d660fcd7c6d666af9c87ee633,8dcc55ec15c19cb7dc05d6eb1daf8802,otimo satisfeita com produto translates to great satisfied with the product in english,none,great satisfied with the product,none,0,1,0
65dfd0fa85476bba664ce90b604c7de6,d0bff47153ef056bb4f884a2ec2f0691,the product is very good of good quality and very well made i really liked it,none,the product is very good of good quality and very well made,none,0,1,0
f4b405b28e92c46d59cf072a31cb8729,31f6c998a06ef0003c3355f042b8488a,recomendo muito bom translates to i recommend very good,none,none,none,0,0,0
e7fcb96e0687ee5e71e8024055795d53,d65fddb0eefed35b0e4245c746ee1d11,great product only the post office as always messed up and took a bit longer to arrive,post office as always messed up and took a bit longer to arrive,great product,none,-1,1,0
ec2872ffba61b2499f383e14f84d9d3e,7fa8926e5fcb57beadd6baadcc093689,this product is below my expectations it looks synthetic but for the price it 's good,none,this product looks synthetic but for the price it 's good,none,0,1,0
d516b7584f7cf932a10bc8fe5fbb8d22,2f248593ccadf252a08dc725c7ac467e,excellent everything is great the product the partner store and the delivery i will always buy,the delivery,the product,none,1,1,0
9e96e689ed29ef49d22e6e837da4e606,9879baaf933b4e1db31859e7118586b8,i loved the product i have n't put it in place yet to test the adhesive but i hope it 's good i thought it would be a bit bigger but i 'm satisfied it arrived before the stipulated deadline,it arrived before the stipulated deadline,i loved the product,none,1,1,0
49148d689d0eef4e5789f6747d8feb87,6d15a355fd35494ccd207bec6a3a04d4,all good,none,none,all good,0,0,1
c5158f55c3e993e9074ede6ae7d5bd45,7d78faeeb02acd278e79369a118ba6a6,i highly recommend the product and the store i received it in perfect condition and before the expected deadline,before the expected deadline,i highly recommend the product,i received it in perfect condition and before the expected deadline,1,1,1
2dbeb442f4e6e953c6693f0cf82194a8,16fda78951899265f9a26ab3c5f17c4c,i bought and paid for a swivel chair with armrests and i received a chair without armrests i want to return the product it does not meet my needs,none,none,i want to return the product it does not meet my needs,0,0,1
a2d3bd91174bd0ffc5a5f3b2ad1409c6,b394c91714441e1146cc0091a94f99bd,i had a problem with the product but i have already contacted the store and they are already making the exchange,none,a problem with the product,i have already contacted the store and they are already making the exchange,0,-1,1
c6a6b2d9267d49f948283d1558a2dbea,5c26fc72dfb3f4ee72fee72d193d62a5,i have n't used them yet but i thought the towels were beautiful,none,the towels were beautiful,none,0,1,0
1a02add6f34cc00dbb0ca6ab212dc00e,3847dc5f7c8545297f35e196a49ff399,it wo n't be just this time i was very well attended to and the merchandise arrived before the deadline congratulations,the merchandise arrived before the deadline,none,i was very well attended to,1,0,1
92bac21ec3134133c3d9fa1d7eb57113,85ca753c76c79d8eed79b7a31660be3a,it arrived on time the product was exactly what i ordered it 's good for weekend fishing,none,the product was exactly what i ordered,none,0,1,0
c68c027ea1d9979f147099c68efd93e6,e87c331d21a3fb3085079a9b32f4a56c,i really liked it the object came the same as purchased i have already bought it in other stores and it came in another color i did n't like with lannister everything is okay,none,i really liked it the object came the same as purchased,none,0,1,0
f64b4401223603c08a959c72703c5f50,481261db37f84927929168d7b183b54b,the store in question describes the product as original but in reality it is a fake product according to the cdc law this is a crime because the product must match the descriptions of its advertisement,none,the product must match the descriptions of its advertisement,none,0,1,0
5173b63fa57f88b16960960a36dc357d,8712b255e65bd40b073d43478f7d24d1,thank you i loved it excellent product arrived before the scheduled day,arrived before the scheduled day,excellent product,none,1,1,0
524aa302704e40e424fb91d5def9fa1f,15b491e3b8cc65b5a45e2b1bebd89042,excellent great product,none,great product,none,0,1,0
09716d4181bad94853a76b357eaf3202,e4223b96432f4984fc69390438d80861,the glass film came with a defect and i am not able to solve the problem,none,the glass film came with a defect,none,0,-1,0
c7d14dd018299dda0391bc82b4b899f6,d973de85e22fa324fc26a2c4da7884b6,everything is okay as always at lannister excellent partners honor the company 's name thank you,none,none,everything is okay as always at lannister excellent partners honor the company 's name thank you,0,0,1
b99b6b44d7e75f69b533ce1b04e9c9b7,decd71d55b8127d489aa78bbe87efe5e,the delivery was fast but i bought the product in blue and they delivered it to me in black,the delivery was fast,i bought the product in blue and they delivered it to me in black,none,1,1,0
1dde1f338dbaec3537c116e3691d355f,767b76997bafc4391a3018711fd833a9,i have n't taken the test yet but everything arrived just fine,none,none,none,0,0,0
964a9d7016272694ddb17e23e5ade46e,f70e76f6dd9c492ad50ec1a3ce4e46a2,the product arrived very quickly great quality,arrived very quickly,great quality,none,1,1,0
c0768e26a52bd7869ab941e5bfef9a14,510d5ab9d1299666e8dadb24d137209d,it was a purchase that arrived before the scheduled date i liked the product and recommend it,arrived before the scheduled date,i liked the product and recommend it,none,1,1,0
1a9542d9ce3b1d9771070bce3dd22716,ae30b3b7dd8b6106d53a9c4af07736f2,super fast delivery i loved the product i definitely recommend it,super fast delivery,i loved the product,none,1,1,0
3ccaf62c97a552b72296f6c84d6ecf22,d66690b9ba115c379910e119811db520,so far the product has not yet been delivered,not yet been delivered,none,none,1,0,0
b72b9ca42368b47db990e1d964b07c5e,c12a72f72509bcc1317ee119c5ade35b,the purchase made on and the invoice has not yet been issued,none,none,none,0,0,0
28795da77ea98e5154a1cece6baf617b,bda01364adbef32fe7cb91a4cc4263e9,great product i received it on time highly recommend,received it on time,great product,none,1,1,0
dc101d3b9d33e937b83c956774beb874,07c09839b4951ac37863cf9f0f79dedf,i like shopping at this store i just find the shipping prices quite high,shipping prices quite high,none,none,1,0,0
6dbfe359f8c1a54383f49856a89df4e2,1030193a05167a7f359eac22342727c7,por mail i bought two products mats for lx movement charged to my credit card and only one arrived at my residence i have the invoice if you want i can send it by email,only one arrived at my residence,por mail i bought two products mats for lx movement charged to my credit card and only one arrived,only one arrived at my residence,1,-1,1
af524ea117b45b0955f5c7c5536edbb7,b646230340125ccb34ad274da72e2d55,could have come with a manual in portuguese without it it 's complicated to understand,none,none,none,0,0,0
753bdf7d3d718b75627c309b04aa72ca,beed527292a9e9a0e10bc602565b510c,i would like to receive the product before the new year if possible,before the new year,none,none,1,0,0
95a31582487005fcc1cf30907d86454e,b77c7b2203310a5160f61121eaf97415,i always liked buying from lannister but this delivery was lacking,this delivery was lacking,i always liked buying from lannister,lannister,1,1,1
349de3e4de725e5195bb4ba691efcd94,943e40583d137bcc29887eadaa15e999,delivery before the deadline product exceeded expectations,delivery before the deadline,exceeded expectations,none,1,1,0
235ee087eff9c5c28c670fd654291974,a00de27f9585ad0dcde9842ad65a43a7,otimo tudo ok translates to great everything 's okay in english,none,none,none,0,0,0
480e4088d1f94349652609debf711b15,d264d651c8218bc064f4b44d3c06d9a3,i highly recommend it i loved the product and it arrived earlier than expected it 's very beautiful and i highly recommend it i love lannister stores they really respect the consumer,it arrived earlier than expected,i loved the product and it 's very beautiful,they really respect the consumer,1,1,1
65ee60ded6f8154d545baba27cf17605,64cd2762d8e5acf654990a8bc49a11c1,very nice precise and feature rich watch,none,very nice precise and feature rich watch,none,0,1,0
4ce0959b9c77f8d6ab978aab4e63aafe,3223fda0de8d832b8e1224f6add1245d,very good perfect,none,very good perfect,very good perfect,0,1,1
1a77b1f3390930779939286b5d15c0ce,874ebca0220c7586ef0eaf166bb83ea5,i received a message stating that there was a problem with the delivery i checked the website and saw that the postal service claimed that the product was not received i sent a message to stark and the store but they did not respond,i received a message stating that there was a problem with the delivery,none,i sent a message to stark and the store but they did not respond,-1,0,1
26d9f1a1933e97d3958325c4ff3025f0,7cb79316d2abe37e16ec83a07afb2895,i am awaiting my product,none,none,i am awaiting my product,0,0,1
b6d40e8a14e4adb86cd9711a0da72ec6,50b564817ab0fefea06f362f54944b80,i just loved the product delivered successfully,delivered successfully,loved the product,none,1,1,0
f51d16fb3eb4b3677e9ac2dcd9dd720f,bbfc7badbed2f1828e22b6d629201bd4,this good product meets my needs i have n't tested the battery charging with solar energy yet,none,this good product,none,0,1,0
0db7cf64bd297230b351ee5caf690b01,92b7ad3b562646f9112aa21df37f790b,momento i am setting up right now,none,none,none,0,0,0
be6f3a9d4e09b42eb5c4a43af104f58b,5ce67f8655ea16aca378fdb87e3a8665,the product is very bad i bought it for my daughter to do her homework and after only one use with the arms supporting the notebook one of the legs of the table already broke i am very unsatisfied with the poor quality,none,the product is very bad i bought it for my daughter to do her homework and after only one use with the arms supporting the notebook one of the legs of the table already broke,none,0,-1,0
d8bd06b96835ea8e964d75a79e050b26,139f560e44636d72034722f833c7fdbc,the delivery took a long time considering that the shipping was very expensive,the delivery took a long time,none,none,1,0,0
bea372b9309b9bf2d128369554b66c7a,fbda1cc83fef326394fae4d634d0402a,i am very satisfied with the product and the company,none,i am very satisfied with the product and the company,none,0,1,0
2b46b3bddab5425c4ba1939d98e25951,3656e5952194117e323c383e559941a3,it 's absurd it was n't delivered,was n't delivered,none,none,1,0,0
f4ac38a0c605e0acf87051fd53a414fc,fd9fd21af695ddc1b8200a18954f7b73,my merchandise was not delivered i already paid the first invoice i want to cancel the purchase because i paid the shipping and did not receive the merchandise,my merchandise was not delivered,none,i want to cancel the purchase because i paid the shipping and did not receive the merchandise,1,0,1
1cff13df17f96b6e470a7150b3f53291,534e2b783c1e84bc830f3f372a31ba0b,perfect i loved it,none,none,none,0,0,0
62726ef2bee057c54fefd72216c58d80,f26c31dc999a7994a4369c805f0bd029,in the product description the pendant 's base was copper but it came with a black base,none,the pendant 's base was copper but it came with a black base,none,0,1,0
b8e95119ead0491849038190a8021b05,4b0a33a52d3bdc952ebd0a2c5df9775b,great product and arrived before the deadline highly recommend,arrived before the deadline,great product,none,1,1,0
eb10f8c8b1177f7c61dcb6011a4f0613,407b45a96cb1a7bdc352d2a499647b84,i have n't received the product yet so based on the timeframe i do n't recommend it,none,none,none,0,0,0
271d7e4e53290eac71178900d4bb6e55,6101a3cad652012312ccd9284733ac2b,fast delivery i received the product days ahead of the final delivery deadline i recommend,fast delivery,none,none,1,0,0
a19605c444de5c9a76ec4347b51c0237,60243a953c19e3606e7757264ea2ad3e,i did n't like the quality of the product the pieces of the towels were very thin terrible quality,none,the quality of the product was terrible,none,0,-1,0
61379de274342477b3456f85dabb870b,dd39a3c7afa0c93e2d1e3580594f09e5,ease of use of the app ease of payment product arrived before the deadline,product arrived before the deadline,none,none,1,0,0
a8cc3d21c7993265b58cd48376cf9ce3,688e3682bd719f71232cc322252fb045,all in order just as before i would recommend more user friendly packaging with less plastic tape,none,more user friendly packaging with less plastic tape,none,0,1,0
197a3dac9318d6f23a5fb2ad23ea1efd,c23e171590482930d50c033857c85deb,delivery well before the deadline material is very good the only observation is that the color of the skates came different but my daughter also loved the color satisfied with the product,delivery well before the deadline,the only observation is that the color of the skates came different but my daughter also loved the color satisfied with the product,none,1,1,0
af980ca9bafbc96e2fbb0576a76310a7,7cb5aaf8b7b7b439174c2e4efdf4c7a3,i paid for the product and did n't receive it but in the system it is marked as delivered in são paulo and i live in faxinla dos guedes sc what do you mean i want my money back,marked as delivered in são paulo,none,i want my money back,1,0,1
61dd422804ce6b85fdff21357f1647cc,6bef43b399ad748e06bfbd0a31efcfb9,the delivery was on time i would recommend more attention and the product is good,the delivery was on time,the product is good,none,1,1,0
7dccf32d86d6762b49fa09d6900cbc02,8712dadcec00a4826a72ac3431a3ced1,perfect delivery congratulations to the whole shop team for their timely work,perfect delivery,none,none,1,0,0
075010dfd0052001a0b53fb91ca04c81,98e84c5fef5422dde7fa1927c43adab0,i 'm not satisfied the deadline was until january nd and it has n't arrived yet it 's absurd to pay for shipping for this,the deadline was until january nd and it has n't arrived yet,none,none,1,0,0
f9e5749b37c7cd0be627cfe28f1a42d7,d68a8730ef63639e10d17444626814f2,i bought on wednesday night and on monday afternoon i received it very quickly at my house i recommend,i received it very quickly at my house,none,none,1,0,0
fda44869178ded7ac2f6804d40980075,4d680edbaa7d3d9bed69532957368a03,unfulfilled order if i do n't get a position on my unfulfilled order i will have to take legal action to resolve my problem,none,none,unfulfilled order,0,0,-1
d7bac1f899e21596591b25158a9e17be,0b03fa2615b44079dad6c958f0ef2a02,i loved it it 's even more beautiful than in the photo delivery made before the deadline,none,it 's even more beautiful than in the photo,none,0,1,0
eb0d162696d811ceb00a6aab83b0d75a,b534c927d5cb15838b514c99f1c8d94d,they do n't send another one nor cancel the previous purchase meaning neglect,none,none,none,0,0,0
b4cf9668cb3766b339a75e3608f99a9b,1c6455382944f30b6a7128f9747cef97,always deliver within the deadline,delivery,none,none,1,0,0
f15bea451b4cc20a067e2fe889be67b2,407408433ee2a9ed77984aa5a06e2b2e,compact product met expectations and as always delivered before the deadline,delivered before the deadline,compact product met expectations,none,1,1,0
4c1f953bffe03137a754892818c02d50,21d601597d3c4723d5e5f81dc1d2c01e,this product is very good and it arrived on time,arrived on time,this product is very good,none,1,1,0
05fd9d18f5bba666cdc6e185c3afff5f,3d1b89c754a150dde1beea6f7577dcd4,terrible i have already paid two out of three installments and until today i have not received the merchandise,none,none,none,0,0,0
